FN Clarivate Analytics Web of Science																														
AB This paper details lessons learned from practical field experiences concerning the design	 construction	 and commissioning of a production-chemical program for a green (new) field development. A competent program requires the interaction of various specialty-products and -services suppliers	 including experts in flow assurance	 modeling	 fluid analysis	 and specialty chemicals. All are engaged in the early stages of the project and retained as resources throghout.																								
AB We investigate and compare the impact of the tax reduction policies implemented in the United States and China to stimulate consumer purchase of new automobiles and improve manufacturers' profits. The U.S. policy provides each qualifying consumer with a federal income tax deduction on state and local sales and excise taxes paid on the purchase price (up to a cutoff level)	 whereas the Chinese policy reduces the vehicle sales tax rate for consumers. We observe that these policy designs are consistent with the tax management system and the economic environment in the respective country. We analytically determine the effects of the two tax reduction policies on the automobile sales and the manufacturer's and the retailer's profits. Numerical examples are then used to provide insights on the importance of certain factors that influence the effects of the two policies. Finally	 a numerical experiment with sensitivity analysis based on real data is conducted to compare the merits and characteristics of the two policies under comparable conditions. We find that the U.S. policy is better than the Chinese policy in stimulating the sales of high-end automobiles	 whereas the Chinese policy is better than the U.S. policy in improving the sales of low-end automobiles. The U.S. policy is slightly more effective in increasing the profitability of the automobile supply chain; but	 in general	 the Chinese policy is more cost effective. The methodology developed herein can be used to evaluate other tax reduction policies such as those related to the purchase of energy-saving vehicles and to serve as a decision model to guide the choice of alternative tax reduction policies. (c) 2014 Wiley Periodicals	 Inc. Naval Research Logistics	 61: 577-598	2014																						
AB PURPOSE: To identify risk factors for development of secondary full-thickness macular holes after pars plana vitrectomy with internal limiting membrane (ILM) peeling for myopic foveoschisis.																														
AB The Multicoloured Asian Ladybird	 Harmonia axyridis Pallas (Coleoptera: Coccinellidae) is known to thrive principally in shrubby and arboreal habitats. This study focuses on the occurrence of this exotic species and its seasonal abundance in various field crops. The abundance of adults	 larvae and pupae of H. axyridis was evaluated over a three-year period	 from 2009 to 2011	 in four important agronomical crops (wheat	 corn	 broad bean and potato) in Belgium. From May to September	 48 1-m(2) quadrats were visually inspected in each of the fields sampled on several farms every seven days. H. axyridis colonized and reproduced in all of the four crops studied	 with the largest numbers recorded in corn and broad bean crops. Larvae and adults of H. axyridis were recorded mainly in corn and to a much less extent in wheat and potato crops. From 2009 to 2011	 the mean weekly abundance of H. ayxridis remained constant except in corn crops	 where the recorded densities of all the immature stages and adults were higher in 2011 than in 2009. The population dynamics of aphids and H. axyridis are well described by a symmetric logistic function (S-shape) of cumulative population size. H. axyridis was not always recorded where aphids were abundant	 e. g. aphids were abundant on wheat where no H. axyridis were recorded. H. axyridis start reproducing after the peak in aphid population	 suggesting that H. axyridis is able to complete its development by feeding on alternative prey such as larvae and pupae of the same and other species of ladybird and other aphidophagous species. H. axyridis is often considered to be bivoltine but it only completes one generation per year in field crops. The second generation generally develops late in the season in other habitats.																		
AB A good knowledge of shear wave (V-5) structural models is required for the realistic modelling of seismic hazard scenarios Nowadays there are many approaches based on surface wave dispersion evaluation mainly oriented to the use of controlled source techniques with appropriate shot gathers Subsoil deep controlled source surveys suffer great logistic problems and costs due to the amount of source energy they need (e g explosive) Otherwise realistic seismic motion evaluation requires the knowledge of Vs structural models even at large depths (e g 100-200 m)																														
AB The notion of renewable energy provides an important mechanism for diversifying an energy portfolio	 which ultimately would have numerous benefits including increased energy resilience	 reduced reliance on foreign energy supplies	 reduced GHG emissions	 development of a green energy sector that contributes to economic growth	 and providing a sustainable energy supply. The conversion of autotrophic algae to liquid transportation fuels is the basis of several decades of research to competitively bring energy-scale production into reality; however	 many challenges still remain for making algal biofuels economically viable. Addressing current challenges associated with algal production systems	 in part	 requires the ability to assess spatial and temporal variability	 rapidly evaluate alternative algal production system designs	 and perform large-scale assessments considering multiple scenarios for thousands of potential sites. We introduce the development and application of the Algae Logistics Model (ALM) which is tailored to help address these challenges. The flexible nature of the ALM architecture allows the model to: 1) interface with external biomass production and resource assessment models	 as well as other relevant datasets including those with spatiotemporal granularity; 2) interchange design processes to enable operational and economic assessments of multiple design configurations	 including the integration of current and new innovative technologies; and 3) conduct trade-off analysis to help understand the site-specific techno-economic trade-offs and inform technology decisions. This study uses the ALM to investigate a baseline open-pond production system determined by model harmonization efforts conducted by the U.S. Department of Energy. Six sites in the U.S. southern-tier were sub-selected and assessed using daily site-specific algae biomass productivity data to determine the economic viability of large-scale open-pond systems. Results show that costs can vary significantly depending on location and biomass productivity and that integration of novel dewatering equipment	 order of operations	 and equipment scaling can also have significant impacts on economics. (C) 2014 Elsevier B.V. All rights reserved.																
AB False negatives	 not detecting things that are actually present	 are an important but understudied problem. False negatives are the result of our inability to perfectly detect species	 especially those at low density such as endangered species or newly arriving introduced species. They reduce our ability to interpret presence-absence survey data and make sound management decisions (e.g.	 rapid response). To reduce the probability of false negatives	 we need to compare the efficacy and sensitivity of different sampling approaches and quantify an unbiased estimate of the probability of detection. We conducted field experiments in the intertidal zone of New England and New York to test the sensitivity of two sampling approaches (quadrat vs. total area search	 TAS)	 given different target characteristics (mobile vs. sessile). Using logistic regression we built detection curves for each sampling approach that related the sampling intensity and the density of targets to the probability of detection. The TAS approach reduced the probability of false negatives and detected targets faster than the quadrat approach. Mobility of targets increased the time to detection but did not affect detection success. Finally	 we interpreted two years of presence-absence data on the distribution of the Asian shore crab (Hemigrapsus sanguineus) in New England and New York	 using our probability model for false negatives. The type of experimental approach in this paper can help to reduce false negatives and increase our ability to detect species at low densities by re. ning sampling approaches	 which can guide conservation strategies and management decisions in various areas of ecology such as conservation biology and invasion ecology.																				
AB Background Although the vast majority of respiratory tract symptoms are self-limiting	 many patients visit their GP for these symptoms and antibiotics are overprescribed.																													
AB Background: A retrospective study was made to demonstrate normal variations of the color and size of the tapetal area and color of the nontapetal area in the ocular fundus in dogs	 correlating them to breed	 age and coat color.																												
AB Objective To identify clinical and ultrasound variables associated with the birth of small-for-gestational-age (SGA) infants by customised centiles	 subclassified according to whether their mothers were normotensive or developed hypertensive complications.																													
AB We derive equations for the effective concentration giving 10% inhibition (EC10) with 95% confidence limits for probit (log-normal)	 Weibull	 and logistic dose -responsemodels on the basis of experimentally derived median effective concentrations (EC50s) and the curve slope at the central point (50% inhibition). For illustration	 data from closed	 freshwater algal assays are analyzed using the green alga Pseudokirchneriella subcapitata with growth rate as the response parameter. Dose-response regressions for four test chemicals (tetraethylammonium bromide	 musculamine	 benzonitrile	 and 4-4-(trifluoromethyl)phenoxy-phenol) with ranges of representative slopes at 50% response (0.54-2.62) and EC50s (2.20-357 mg/L) were selected. Reference EC50s and EC10s with 95% confidence limits using probit or Weibull models are calculated by nonlinear regression on the whole dataset using a dose - response regression program with variance weighting and proper inverse estimation. The Weibull model provides the best fit to the data for all four chemicals. Predicted EC10s (95% confidence limits) from our derived equations are quite accurate; for example	 with 4-4-(trifluoromethyl)phenoxy-phenol and the probit model	 we obtain 1.40 (1.22-1.61) mg/L versus 1.40 (1.20-1.64) mg/L obtained from the nonlinear regression program. The main advantage of the approach is that EC10 or ECx (where x = 1 - 99) can be predicted from well-determined responses around EC20 to EC80 without experimental data in the low- or high-response range. Problems with the estimation of confidence interval for EClow	x (concentration predicted to cause x% inhibition) from algal growth inhibition also are addressed. Large confidence intervals may be the result of experimental error and lack of a well-defined reference response value.																				
AB The little bustard Tetrax tetrax (Aves	 Gruiformes) is a threatened bird species	 which is highly reliant on extensively grazed semi-natural grasslands. It is one of the more rapidly declining species in Europe due to the widespread intensification of agricultural practices and consequent abandonment of agro-pastoral activities. Therefore	 understanding its habitat requirements in different seasons is crucial to implement adequate habitat management measures. Previous knowledge of habitat preference of the little bustard in Sardinia	 which nowadays supports the only remnant isolated population present in Italy	 is only available for the breeding season. We conducted surveys of displaying males in spring and of mixed flocks (of different age and sex classes) in summer and quantified habitat requirements in the two seasons using logistic regression analysis. Overall	 we detected 85 displaying males in spring and seven mixed flocks (totalling 77 individuals) in summer within the study area. Interestingly	 habitat preference models evidenced contrasting needs between the two different seasons: Males occurrence in spring was higher with greater fallow cover and further from water	 whereas in summer flock occurrence was negatively related to fallow cover. This seasonal change in fallow preference is likely due to the effect of grazing livestock on this land-use. Extensive grazing is known to shape adequate habitat structure for displaying males in spring. On the other hand	 grazing animals in summer may deplete the already limited food resources (i.e. green plants) available during this dry period of the year and when energy requirement for the little bustard is high due to feather moulting. This may explain the observed avoidance of fallow cover in summer. Conservation efforts in Sardinia should aim at maintaining a mosaic of diverse habitats that may provide complementary resources at any given time of the year that would benefit this and other grassland species of conservation concern.																					
AB Objective: To assess the impact of an intervention modifying dietary habits for the prevention of anaemia in rural India.																														
AB This paper was to develop the models for predicting the dynamics of panicle geometric. morphology	 panicle and branch curves and panicle color	 and to visualize rice panicle in three dimensions (3D). Based on three experiments with different rice (Oryza sativa L.) cultivars	 the time-course data were collected on the panicle geometric morphology	 (including the number of branches and spikelets	 the lengths of panicle and branches	 and the diameter of panicle axis)	 the spatial coordinates of panicle axis and branches	 and the RGB (red	 green and blue) values of panicle color in rice. The dynamics of rice panicle morphology	 panicle and branch curves	 and RGB values of panicle color with thermal time (TT) were then characterized and simulated. The derived models were further used to visualize rice panicle in 3D. The results indicated that some appropriate functions (quadratic	 logistic	 exponential and Gaussian) could be chosen to describe the dynamics of the panicle geometric morphology and the RGB values of panicle color with time (growing process) and space (distributions of panicle organs) during panicle development. Combining the above models with the topological structure of rice panicle	 rice panicle was visualized with Microsoft.Net and OpenGL (a graphics library). Validation of the models with the independent data indicated that all relative root mean square errors (RRMSEs) between the measured and simulated values were below 20%. Comparison of virtual and real panicles at different development stages showed that the virtual rice panicles were quite similar to real panicles. Overall	 the present study could effectively simulate the dynamic changes of 3D morphology and color characteristics of rice panicle	 and would provide a key technological support for fulfilling visualization of the whole rice plant. (C) 2013 Elsevier B.V. All rights reserved.														
AB There are currently numerous data sources available for estimating the timing of recurrent plant phenology transitions. We compared measurements from several phenology data sources to understand the relationship between phenology metrics derived from these data sources and the timing of seasonal transitions in net ecosystem exchange (NEE). We identified the timing of start	 peak	 end and the duration of the carbon uptake season	 as well as the timing of the transitions from sink to source and source to sink using 11 years of NEE data from the University of Michigan Biological Station (UMBS). Using fitted logistic functions we identified proxy metrics for phenological transitions from the time series of Albedo	 fraction of absorbed photosynthetically active radiation (fPAR)	 Plant Area Index (PAI)	 and MODIS normalized difference vegetation index (NDVI)	 enhanced vegetation index (EVI)	 and leaf area index (LAI) products of various spatial representations. We found that no single source of phenological data was able to accurately describe annual patterns of flux phenology. However	 for each transition in NEE (e.g.	 start of season	 transition to net sink)	 the metrics from one or more data sources were significantly (p < 0.05) correlated with the timing of these recurring events. A marginally significant trend toward a longer NEE carbon uptake period over 11 years was not detected by any of the metrics	 primarily because none of the metrics were available for the full duration of the NEE data	 and NEE did not show significant and consistent trends during the sub-sets of the time when proxy data were available. The results of our study highlight the relative strengths and weaknesses of each phenology data source for directly estimating seasonal transitions and interannual trends in carbon flux phenology of a deciduous forest. (C) 2011 Elsevier B.V. All rights reserved.																
AB Development of effective trapping tools for forest pests and evaluating the key components of these tools is necessary to locate early-stage infestations and develop management responses to them. Agrilus planipennis Fairmaire (emerald ash borer) is an introduced pest of ash (Fraxinus spp. L.) in North America. The effectiveness of different trap and lure combinations were tested in areas with low and high density populations of A. planipennis. At low density sites	 purple prism traps outperformed green traps and girdled ash trap trees in capture rates (adults per day) and rates of detection of A. planipennis. Also	 manuka oil lures	 used as a standard lure in a national survey programme	 captured higher rates of A. planipennis than did previous standards of girdled ash trap trees. There was no logistic relationship between the detection of A. planipennis on a trap and the diameter of the ash tree from which the trap was suspended	 possibly because of the use of artificial lures with these traps. There was also no difference in the mean number of A. lanipennis captured per day between ash species and between vigour rating of ash associated with the traps. However	 traps placed in open grown and dominant trees captured more beetles than traps placed in lower canopy class trees. At sites defined as low and high density	 there was no difference in the larval density per cm3 of phloem. This suggests that exposure time to A. planipennis has been shorter at those low density sites. By exploiting the trap and tree characteristics that improve A. planipennis capture rates and detection efficacy	 there can be future improvement in management of this pest. If detection can occur before infested ash trees exhibit signs and symptoms	 there may be a potential for reducing the mortality of ash within stands.																					
AB Background: Intake of total fluids and specific beverages may be associated with the risk of renal cell carcinoma (RCC) through a diluting effect of carcinogens. However	 total fluid consumption and RCC risk has not received Sufficient examination. In this study	 we assessed the roles of total fluid intake and type of beverage intake in the risk of RCC. Methods: Mailed questionnaires were completed by 1138 newly diagnosed	 histologically confirmed RCC cases and 5039 population controls between 1994 and 1997 in 8 Canadian provinces. Data collection included information on socio-economic status	 physical activity	 smoking habits	 alcoholic and non-alcoholic beverage use	 diet	 residential history and occupational history. Odds ratios (ORs) and 95% confidence intervals (CIs) were derived through unconditional logistic regression. Results: Higher total fluid intake was associated with risk of RCC; the OR for the highest versus the lowest quartile was 1.49 (95% CI 1.20-1.85). Intake of total juices and coffee was also related to the risk of RCC; for the highest versus the lowest quartile	 the ORs were 1.53 (95% CI 1.18-1.99) and 1.33 (95% CI 1.07-1.66)	 respectively. These positive associations were stronger in men	 but not in women. Higher coffee intake was more strongly associated with RCC in normal weight subjects. In contrast	 total intake of alcohol was inversely associated with the risk of RCC. Intake of tap water (not in coffee or tea)	 bottled water	 tea	 soft drinks and milk was not related to RCC. Conclusions: The risk of RCC for higher intake of total fluids	 coffee and juices might involve gender differences. (C) 2009 Elsevier Ltd. All rights reserved.														
AB The production of methane from anaerobic digestion of slurry and biomass for generating electricity/heat has expanded significantly in Germany following the introduction of high subsidy payments. This results in large amounts of biogas residues	 which should be used in a sustainable manner to replace fossil fuel-based fertilizer. Data on the nitrogen leaching risk after biogas residue application	 however	 are scarce.																											
AB Background: Northern Vietnam is an endemic region for fish-borne zoonotic trematodes (FZT)	 including liver and intestinal flukes. Humans acquire the FZT infection by eating raw or inadequately cooked fish. The production of FZT-free fish in aquaculture is a key component in establishing a sustainable program to prevent and control the FZT transmission to humans. Interventions in aquaculture should be based on knowledge of the main risk factors associated with FZT transmission.																													
AB The objective of this study was to evaluate the impact of Winnipeg's photo enforcement safety program on speeding	 i.e.	" ""speed on green"""	 and red-light running behavior at intersections as well as on crashes resulting from these behaviors. ARIMA time series analyses regarding crashes related to red-light running (right-angle crashes and rear-end crashes) and crashes related to speeding (injury crashes and property damage only crashes) occurring at intersections were conducted using monthly crash counts from 1994 to 2008. A quasi-experimental intersection camera experiment was also conducted using roadside data on speeding and red-light running behavior at intersections. These data were analyzed using logistic regression analysis. The time series analyses showed that for crashes related to red-light running	 there had been a 46% decrease in right-angle crashes at camera intersections	 but that there had also been an initial 42% increase in rear-end crashes. For crashes related to speeding	 analyses revealed that the installation of cameras was not associated with increases or decreases in crashes. Results of the intersection camera experiment show that there were significantly fewer red light running violations at intersections after installation of cameras and that photo enforcement had a protective effect on speeding behavior at intersections. However	 the data also suggest photo enforcement may be less effective in preventing serious speeding violations at intersections. Overall	 Winnipeg's photo enforcement safety program had a positive net effect on traffic safety.Results from both the ARIMA time series and the quasi-experimental design corroborate one another. However	 the protective effect of photo enforcement is not equally pronounced across different conditions so further monitoring is required to improve the delivery of this measure. Results from this study as well as limitations are discussed. (C) 2013 Elsevier Ltd. All rights reserved.																					
AB PURPOSE. To analyze the patient demography and the various fluorescein angiography (FA) features of diffuse retinal pigment epitheliopathy (DRPE) cases among the inhabitants of the Brahmaputra Valley of India and to see if there is any ethnic variation in its clinical presentation and risk factors.																														
AB Background Magnesium (Mg) is an essential cofactor for enzymes involved in glucose and insulin metabolism. Low intakes of dietary magnesium may be linked to greater risk of metabolic syndrome (MS) in older adults. Aim of the study The objective of this study was to examine the cross-sectional relationship between dietary Mg intake	 metabolic risk factors and MS in elderly adults. Methods This study was conducted in a sample of 535 (179 men and 356 women) community-living adults aged 60 years and in Boston Massachusetts between the years 1981 and 1984. Dietary Mg intake was assessed by a 3-day food record and categorized by quartiles of dietary intake. The MS was defined based on criteria set by the Third Report of the National Cholesterol Education Program except that body mass index was used in place of waist circumference. Logistic regression analysis was used to examine the association between quartile categories of Mg intake	 prevalence of MS and components of the MS. Models were adjusted for age	 gender	 BMI	 race	 educational attainment	 marital status	 smoking status	 alcohol intake	 exercise	 energy intake	 percentage of calories from saturated fat	 use of antihypertensive or lipid medication. Results Mg intake was inversely associated with the MS; those with the highest intake of Mg had significantly lower risk of having MS compared to the lowest quartile of intake (OR: 0.36	 95% CI 0.19-0.69	 P for trend 0.002). Significant inverse relationships were observed between Mg intake and BMI (OR: 0.47	 95% CI: 0.22-1.00	 P trend = 0.03)	 and fasting glucose (OR: 0.41	 95% CI 0.22-0.77	 P trend = 0.005). Conclusions Our study demonstrates that Mg intake is inversely associated with prevalence of the MS in older adults. Older adults should be encouraged to eat foods rich in Mg	 such as green vegetables	 legumes and whole-grains.								
AB We examined the frequency of adolescents' use of electronic media (ie	 television/movie watching	 text messaging	 talking on the telephone	 listening to music with headphones	 and playing with hand-held games) at family meals and examined associations with demographic characteristics	 rules about media use	 family characteristics	 and the types of foods served at meals using an observational	 cross-sectional design. Data were drawn from two coordinated	 population-based studies of adolescents (Project Eating Among Teens 2010) and their parents (Project Families and Eating Among Teens). Surveys were completed during 2009-2010. Frequent television/movie watching during family meals by youth was reported by 25.5% of parents. Multivariate logistic regression analyses indicated significantly higher odds of mealtime media use (P<0.05) for girls and older teens. In addition	 higher odds of mealtime media use (P<0.05) were also seen among those whose parents had low education levels or were black or Asian; having parental rules about media use significantly reduced these odds. Frequent mealtime media use was significantly associated with lower scores on family communication (P<0.05) and scores indicating less importance placed on mealtimes (P<0.001). Furthermore	 frequent mealtime media use was associated with lower odds of serving green salad	 fruit	 vegetables	 100% juice	 and milk at meals	 whereas higher odds were seen for serving sugar-sweetened beverages (P<0.05). The ubiquitous use of mealtime media by adolescents and differences by sex	 race/ethnicity	 age	 and parental rules suggest that supporting parents in their efforts to initiate and follow-through on setting mealtime media use rules may be an important public health strategy.										
AB Aim: To identify factors associated with severe femoral vein (FV) damage among groin injectors (GIs) on oral opioid substitution treatment.																														
AB Objectives: To identify dietary	 environmental and socio-economic factors associated with mild zinc deficiency	 three zinc status indices. erythrocyte membrane zinc (RBCMZn)	 plasma zinc and super oxide dismutase (SOD) were assessed in free living and apparently healthy Indian population																											
AB RANKL (receptor activator of NF-kappaB) is a potent physiological inducer of osteoclastogenesis. Its actions are blocked by the decoy receptor osteoprotegerin (OPG)	 and treatment with OPG blocks bone resorption in postmenopausal women. Both positive and negative associations between serum OPG and bone mineral density (BMD) have been reported in the literature. We hypothesized that decreased OPG production relative to RANKL within bone itself could lead to increased risk of osteoporotic fracture. We included ten women with hip fracture (age 76.3 +/- 8.0 years	 NS hip BMD 0.686 +/- 1.3 g/cm(2)	 p < 0.05) and 24 women with osteoarthrosis of the hip (age 72.8 +/- 7.2 years	 hip BMD 0.832 +/- 1.1 g/cm(2)). Transiliac biopsies were obtained at the time of surgery. Total RNA was extracted from biopsies and reverse-transcribed. Real-time quantification of rnRNA was performed with a SYBR Green I real time PCR assay	 calculating relative gene expession with normalization of results for 0 actin mRNA. Actin normalized mRNA levels for OPG and interleukin (IL)-6 were significantly lower in fracture patients	 with a significantly higher RANKL/OPG ratio in patients with Fractures. There was no significant difference in tumor necrosis factor (TNF)	 IL-1	 IL-1ra	 or IL-7 expression. IL-6 mRNA levels were lower in fracture patients (P < 0.05). The effect of increased RANKL/OPG ratio (Z = 2.08	 P < 0.05) on fracture risk was additive to that of hip BMD T score (Z = -1.95	 P < 0.05) when assessed using logistic regression. Elderly women with hip fractures exhibit an increased RANKI_/0PG rnRNA content of iliac bone. This is associated with increased fracture susceptibility	 which is not in itself explained by low BMD.																		
AB Background: Results on the relationship between coffee and tea drinking and the risk of oral cavity cancer are contrasted.																														
AB Purpose The effect of fruit and vegetable intake on the risk of nasopharyngeal carcinoma (NPC) remains uncertain due to limited published evidence. We performed a matched case-control study to investigate the relationship between the intake of fruit and vegetables and the risk of NPC.																														
AB Objective: Microsatellite instability (MSI) is one form of genomic instability that occurs in 10% to 20% of sporadic colon tumors and almost all hereditary nonpolyposis colon cancers. However	 little is known about how environmental factors (e.g.	 diet) may influence MSI in sporadic colon cancer.																												
AB Porcine high fever disease (PHFD) emerged in 2006 in China and spread to Vietnam. Little work has been carried out to investigate PHFD risk factors and spacetime dynamics. To fill this gap	 we investigated probable cases of PHFD at household level as the outcome. A study area	 approximately 100 sq. km	 was selected from a province of southern Vietnam that had reported the outbreak of PHFD in 2008. A survey was conducted in the study area to collect information about swine health problems during 2008. The questionnaire included three sections: general information	 clinical signs of disease in pigs and production factors believed to be risk factors. Cases were defined at the household level and included interpretation of clinical signs in series. Logistic regression with a random intercept at the hamlet level was used to assess risk factors for PHFD at the household level. Spatial clustering was investigated using the D-function and a CuzickEdwards test. Spatial clusters were evaluated using a spatial relative risk surface and the spatial scan statistic using a Bernoulli model. Spacetime clustering was explored using a spacetime K-function and Knoxs test. Spacetime clusters were evaluated using a spacetime permutation model in SaTScan. Of 955 households with questionnaire data	 33.4% were classified as cases. The statistical significance of space and spacetime clustering differed between methods employed. The risk factors associated with occurrence of cases were higher numbers of sows and finishing pigs (log 2 transformed)	 receiving pigs from an external source and the interaction between using water green crop (WGC) as pig feed and owning ducks with or without direct contact with pigs. The interaction between the presence of ducks and feeding WGC to pigs suggested the involvement of pathogens that might be present in water (environment) and could further replicate in or on ducks.																								
AB Man-made habitats in central Europe can be broadly divided into arable land with weed vegetation	 and settlements and their surroundings	 harbouring ruderal vegetation. The former is a predictable environment with frequent	 regular and large-scale disturbances	 while the latter is an unpredictable environment with irregular disturbances of varying spatial extent producing heterogeneous mosaics of different successional stages. We hypothesize that these differences in disturbance regimes select for different sets of biological and ecological plant traits in these two habitats. A data set of 2715 vegetation plots sampled in man-made habitats dominated by annual plants in the Czech Republic was combined with data on biological and ecological traits of vascular plants	 mostly taken from the BiolFlor database. Differences due to temporal variation and location of plots in different climatic zones were partialled out using partial canonical correspondence analysis. Then the differences in traits of the plants growing on arable fields and in settlements were analysed using logistic and least-square regression models	 both with and without phylogenetic correction. Plants growing on arable land were more often annuals	 R-strategists	 with overwintering green leaves	 insect or self-pollinated	 reproducing by seeds	 with persistent seed banks and archaeophytes (i.e. those aliens that arrived prior to 1500). Plants growing in human settlements were more often biennials or perennials	 C-strategists	 wind-pollinated	 flowering in mid summer	 reproducing both by seeds and vegetatively	 dispersed by wind or humans	 neophytes (i.e. those aliens that arrived after 1500)	 species with high demands for light and nutrients and with more continental distribution ranges. Most associations between plant traits and habitats did not change after taking phylogenetic relationships into account. Traits strongly linked to phylogeny were especially modes of pollination and dispersal. By contrast	 traits weakly linked to phylogeny included life strategy and alien status. (c) 2006 Rubel Foundation	 ETH Zurich. Published by Elsevier GmbH. All rights reserved.										
AB Purpose - This paper aims to provide a framework which can assist focal companies in the development of sustainable supply chains. Sustainable development from an industrial perspective has extended beyond organisational boundaries to incorporate a supply chain approach.																														
AB AIM: To establish a reliable definition of postoperative liver failure (PLF) and allow the prediction of outcomes after hepatectomy.																														
AB The effect of temperature	 pH	 and sodium chloride concentration on the growth of the Ascomycetes fungus Monascus ruber van Tieghem	 the main spoilage microorganism during storage of table olives	 was studied by using the gradient plate technique. Gradients of NaCl (3 to 9%	 wt/vol) at right angles to gradients of pH (2 to 6.8) were prepared for the plates	 which were incubated at 25	30	 and 35degreesC. Visible fungal growth	 expressed in optical density units	 was recorded by image analysis and graphically presented in the form of three-dimensional grids. Results obtained from the plates indicated that the fungus was salt and acid tolerant	 being able to grow at NaCl concentrations of up to 9% (wt/vol) and pH values of as low as 2.2	 depending on the incubation temperature. The inhibitory effect of NaCl increased as the pH decreased progressively at 25 and 30degreesC but not at 35degreesC. Growth was better at 30 and 25degreesC as judged by the larger extent of the plates covered by mycelium compared with that at 35degreesC	 where no growth was observed at pHs below 3.7. Differentiation between vegetative (imperfect-stage) and reproductive (perfect-stage) growth was evident on all plates	 providing useful information about the effect of environmental conditions on the form of fungal growth. When the growth/no-growth surface model was obtained by applying linear logistic regression	 it was found that all factors (pH	 NaCl	 and temperature) and their interactions were significant. Plots of growth/no-growth interfaces for P values of 0.1	0.5	 and 0.9 described the results satisfactorily at 25 and 35degreesC	 whereas at 35degreesC the model predicted lower minimum pH values for growth in the range of 7 to 10% NaCl than those observed on the plates. Overall	 it is suggested that the fungus cannot be inhibited by any combination of pH and NaCl within the limits of the brine environment	 so further processing is required to ensure product stability in the market.								
AB This Closed Ecological System technique measures the biotic O-2 changes of an aquatic community during light:dark cycles as an estimate of total ecosystem metabolism. The whole system metabolism method is being tested as a complementary approach to Systems Analysis as it reflects an envelope within which the system is constrained. We are exploring the use of O-2 as an emergent property of the ecosystem that displays the sum of all interactions within the ecosystem. The total O-2 changes of an ungrazed and a grazed Closed Ecological System were measured over 30+ days; the patterns of ecosystem and grazer O-2 dynamics were compared. The changes in O-2 concentration during the day (lighted) and night (dark) were measured	 and Net Ecosystem Production (24h) was calculated. Population abundance of the green algae (estimated by in vivo fluorescence) and the grazers	 Daphnia magna	 were measured. The oxygen dynamics of both ecosystems were logistic shaped	 beginning slowly	 increasing rapidly until the inflection point	 slowing and eventually approaching an asymptote. In the grazed ecosystem the grazer population bloomed and crashed. The effect of the grazers was to reduce algal abundance temporarily	 associated with a modest decline in total O-2	 and as the Daphnia declined	 the algae and O-2 concentrations increased. The respiration of the Daphnia was estimated from abundance and size counts	 and literature values of respiration rate (minimum and maximum feeding conditions). The patterns of ecosystem and grazer respiration were very different and the ecosystem pattern could not have been predicted if the respiration of only the visible organisms (Daphnia) had been estimated. Measuring the metabolism of the whole ecosystem demonstrated the patterns of energetic changes throughout the systems' development without the additional uncertainty of estimating metabolism from organism counts and average values	 and the uncertainty of distinguishing biotic changes from atmospheric diffusion. (C) 2014 Elsevier B.V. All rights reserved.																			
AB Is there any association between the intake of different food groups and the risk of idiopathic asthenozoospermia?																														
AB Hypotheses. Men who have a brother with prostate cancer have a 2-fold increased risk of being diagnosed with prostate cancer. Strategies employed by these men to reduce prostate cancer risk are not well understood. Preliminary studies have shown that men with a family history of prostate cancer have a high rate of vitamin and supplement usage aimed at the prevention of prostate cancer. Study design. The authors analyzed data from a cross-sectional study of men with familial and hereditary prostate cancer and their unaffected brothers. A total of 542 unaffected men who had at least one brother who had been diagnosed with prostate cancer regarding their use of vitamins and supplements	 as well as the motivation for use	 were interviewed. Methods. The associations between subject characteristics and vitamin and supplement use were evaluated using an unconditional logistic regression modeling approach. Results. Overall	 59.2% and 36.5% of men reported ever using and currently using	 respectively	 one or more vitamins or supplements (including multivitamins). One third of men took a vitamin or supplement that has been targeted for prostate health or cancer prevention	 including green tea	 magnesium	 male hormones	 saw palmetto	 selenium	 soy	 vitamins A	 C	 E	 and zinc. Increasing age at time of survey was associated with vitamin/supplement use (odds ratio [OR] = 1.03; 95% confidence interval [CI] = 1.01-1.05). After adjusting for age at time of survey	 being younger than an affected brother was associated with vitamin and supplement use (OR = 1.51; 95% CI = 1.01-2.25). A total of 25% of men reported obtaining information from books or articles as the most common source of information. Conclusions. The findings indicate that men at an increased risk for prostate cancer report a high rate of vitamin and supplement use	 including supplements targeted for prostate cancer prevention. Men with a family history of prostate cancer represent a target population for future chemopreventative agents.													
AB Background: Factors related to DNA damage and altered immunologic responses	 such as reactive oxygen species production	 are associated with the risk of non-Hodgkin lymphoma (NHL).																												
AB Aims and background. The major cause of death in breast cancer patients is metastasis. Various biomarkers have been used for the early detection of circulating tumor cells in the peripheral blood of breast cancer patients. The aims of the current study were to analyze circulating tumor cells in the blood of breast cancer patients by investigating EGFR	 CK19	 CK20 and HER2 expression profiles and to evaluate their prognostic importance.																												
